tss_id	replicon	type	strand	position	locus_tag	source_start_distance_nt	control_1	control_2	dark_1	dark_2	high_light_1	high_light_2	high_temperature_1	high_temperature_2	dark_log2fc	dark_padj	high_light_log2fc	high_light_padj	high_temperature_log2fc	high_temperature_padj
gTSS+980136	CP006471	gTSS	+	980136	M744_RS05110	53	307	204	502	700	114	126	634	205	3.26130626174737	1.75318028293952e-31	-0.0352964379465001	0.92164286886824	1.11842728778754	0.000686903192427078
gTSS+169601	CP006471	gTSS	+	169601	M744_RS00920	87	661	1056	435	605	708	1721	457	232	1.3018327714687	3.89065186530453e-05	1.49214175381586	3.46320644022969e-06	-0.811560783758515	0.0368890114908799
gTSS-833631	CP006471	gTSS	-	833631	M744_RS04290	34	3156	3619	2320	3621	3184	4606	3078	1323	1.82030966093652	4.93377864522432e-20	1.23447687563757	1.35091604700134e-09	-0.157103542938999	0.594337419683996
gTSS-833796	CP006471	gTSS	-	833796	M744_RS04290	199	2849	2302	1209	1685	1229	1243	2253	756	1.19532121214517	6.95683450988285e-07	0.00462607845562425	0.98739996929179	-0.36906400549701	0.24714223330096
gTSS-2614076	CP006471	gTSS	-	2614076	M744_RS12930	61	108	81	1048	1760	23	15	289	72	5.89361509382577	1.8909789085863e-82	-1.24530640899171	0.00221260882076595	1.29389774213495	0.000483601944831436
gTSS-2614087	CP006471	gTSS	-	2614087	M744_RS12930	72	1023	1119	78	153	375	529	1416	592	-1.2254104989919	1.31033428517992e-06	-0.208608029399987	0.435565788332966	0.365828446215844	0.240392684042469
gTSS+2278275	CP006471	gTSS	+	2278275	M744_RS11275	179	8440	7052	750	1305	5003	6860	5936	3118	-0.918273736764781	9.84095393512405e-06	0.653410017811886	0.00219048366719166	-0.256953582295387	0.362248795652372
gTSS-1488296	CP006471	gTSS	-	1488296	M744_RS07610	29	1523	1021	24	37	2008	2348	809	432	-3.36725773928603	1.02581375958795e-27	1.82836284063596	2.99410233676987e-13	-0.514390517869824	0.104529137860914
gTSS-1595557	CP006471	gTSS	-	1595557	M744_RS08135	839	410	434	24	29	142	200	524	262	-1.96340457956265	5.86682170188805e-09	-0.266417738273255	0.397943461184456	0.400293631659108	0.274538475036529
gTSS-931225	CP006471	gTSS	-	931225	M744_RS04795	76	613	795	1590	2435	501	706	594	365	3.52754348236625	5.53590154073918e-53	0.813145327210078	0.000905240026154457	-0.00109443693873501	0.99825368203872
gTSS+954929	CP006471	gTSS	+	954929	M744_RS04920	52	2449	2542	877	1312	914	1367	3696	1553	0.827116250654843	5.77106533535049e-05	-0.0985792375844115	0.682814552242771	0.532506606512132	0.0321663307180541
gTSS+1127890	CP006471	gTSS	+	1127890	M744_RS05855	22	3569	3327	437	741	5191	7346	2190	1068	-0.549490377772895	0.00694466811471205	1.89784929349736	8.2823526166866e-22	-0.583939876358606	0.0140773518402733
gTSS+1127775	CP006471	gTSS	+	1127775	M744_RS05855	137	3830	3821	852	1072	2726	3885	3603	1325	0.0490592967284684	0.836037414946601	0.823962610267273	0.000224942114000391	-0.207599896324806	0.50648712869581
gTSS-1234158	CP006471	gTSS	-	1234158	M744_RS06350	24	1413	1309	27	49	2087	2740	771	422	-3.1585645482928	2.92279062065793e-31	1.86827066452834	7.97299274629306e-18	-0.664522796437437	0.0113352752354787
gTSS+1138200	CP006471	gTSS	+	1138200	M744_RS05900	237	546683	472595	70159	91546	51570	52228	489989	264977	-0.619177217662718	0.00379751035021245	-2.23165450850002	8.48079510108924e-26	0.0929502629759768	0.783560263779725
gTSS+1138406	CP006471	gTSS	+	1138406	M744_RS05900	31	127	186	30	15	50	33	96	976	-0.635889732565839	0.671009312508376	-0.818505093348177	0.61356019299695	2.84167443609706	0.104969703111179
gTSS+1140689	CP006471	gTSS	+	1140689	M744_RS05905	59	191	159	367	387	12	29	420	198	3.17208170886093	3.43683709731465e-27	-2.07015910521399	5.80307009890703e-08	1.30965338982237	0.000128065905841136
gTSS+48895	CP006471	gTSS	+	48895	M744_RS00265	110	1996	1036	12	14	145	193	1168	1206	-4.83206901874128	1.0927043782844e-25	-2.1224623126992	2.40052412132502e-08	0.345611874718347	0.512511525140612
gTSS-2250597	CP006471	gTSS	-	2250597	M744_RS11145	21	5494	3407	34	51	241	263	4714	2753	-4.69333217306824	2.96083469365739e-54	-3.08520587759674	2.05033628542646e-30	0.293712345270519	0.422031120175555
gTSS-1912917	CP006471	gTSS	-	1912917	M744_RS09530	64	5580	3557	75	93	361	494	5473	3992	-3.72724576365813	2.14795050008406e-36	-2.37790413755041	5.34882035484298e-17	0.658018167162792	0.0547310596825682
gTSS+1990027	CP006471	gTSS	+	1990027	M744_RS09885	179	79296	51411	1832	2579	1156	1128	79431	48838	-2.8626170316646	5.11369423282242e-30	-4.77116381507551	2.71127068495246e-79	0.534286356828299	0.0941752150620752
gTSS+1990049	CP006471	gTSS	+	1990049	M744_RS09885	157	1519	703	40	82	60	47	1769	1453	-2.20339901190141	1.47629870000813e-08	-3.29818397443756	6.64768935090103e-17	1.17543809653736	0.0067184267100036
gTSS+1990175	CP006471	gTSS	+	1990175	M744_RS09885	31	106	73	4	2	9	9	89	324	-2.78488315577424	0.0259968114851153	-2.25157243512893	0.0616300121020183	2.16633173474292	0.114625800106463
gTSS+1990202	CP006471	gTSS	+	1990202	M744_RS09885	4	136	66	2	1	4	8	119	323	-3.98827199565046	0.00313300725941013	-3.05425976910251	0.00962193263801847	2.04354068084891	0.123085948630286
gTSS+853300	CP006471	gTSS	+	853300	M744_RS04400	39	17588	10732	238	281	471	507	11531	10480	-3.7200776857146	1.59668323089346e-32	-3.79652157998325	1.11941493281448e-33	0.303261622132554	0.49634956706152
gTSS+2337426	CP006471	gTSS	+	2337426	M744_RS11550	64	7852	3119	27	31	733	880	3343	2890	-5.52019766130842	3.07696480159978e-42	-1.71413996340401	4.20924851472179e-06	-0.161518717090746	0.780296280201753
gTSS+2337269	CP006471	gTSS	+	2337269	M744_RS11550	221	957	1620	861	1308	376	539	1881	582	1.76387774793969	5.93272825655042e-10	-0.460730575868293	0.137973613985951	0.319968671334188	0.42508774043469
gTSS+167644	CP006471	gTSS	+	167644	M744_RS00905	23	5026	2795	264	462	179	199	4778	2770	-1.43224976390025	3.41087506350213e-07	-3.31492880367979	4.43298800137396e-31	0.494311220994726	0.165439212113514
gTSS+853447	CP006471	gTSS	+	853447	M744_RS04405	54	1760	1474	27	16	55	86	1899	1259	-4.15588419096781	8.3786172212179e-31	-3.48721064561689	1.79249102473191e-28	0.545192689189239	0.142309201250028
gTSS-231713	CP006471	gTSS	-	231713	M744_RS01230	29	1271	1290	190	228	435	693	1087	676	-0.571342579003071	0.0296535374866441	-0.156488032518827	0.590609977784533	0.0212948528482243	0.96280712087519
gTSS-1517239	CP006471	gTSS	-	1517239	M744_RS07740	25	6853	6107	581	757	7803	9732	4733	2240	-1.2406220031455	3.42642118123829e-10	1.48239478585768	4.8105107069156e-14	-0.403760577376992	0.101235400193903
gTSS+704335	CP006471	gTSS	+	704335	M744_RS03700	25	143	265	1769	2709	35	56	87	78	5.46748022233232	2.38635414718573e-69	-1.13459038542268	0.0018942921074011	-0.684071541273854	0.107176803785006
gTSS-2361371	CP006471	gTSS	-	2361371	M744_RS11690	52	9022	15240	551	762	21411	30488	1140	949	-2.1819557478759	1.44901935814625e-13	2.13007024311897	8.70962942447572e-13	-2.90085686080213	4.20416503853799e-21
gTSS+1828797	CP006471	gTSS	+	1828797	M744_RS09190	49	490	1377	11	10	5559	7747	32	48	-4.40585402498827	2.53545696318788e-07	3.86678556157235	1.89603450104708e-06	-3.77658163346188	3.90667796060691e-05
gTSS+2567852	CP006471	gTSS	+	2567852	M744_RS12685	156	144068	102640	5135	7453	41321	41688	41755	28602	-2.27086529395111	6.02436654854775e-20	-0.506494253240096	0.0570297223645583	-1.21964212305689	1.66708350367389e-05
gTSS+2567945	CP006471	gTSS	+	2567945	M744_RS12685	63	4785	5044	256	263	1814	2131	1971	1512	-2.17753921431168	1.67325160846876e-15	-0.266317099114579	0.374197900225265	-0.879057798835272	0.00572198469051904
gTSS+2567843	CP006471	gTSS	+	2567843	M744_RS12685	165	1277	1389	76	121	118	121	389	274	-1.74950556197611	1.61441364191467e-09	-2.420940595096	6.01345605418971e-17	-1.420372477586	5.53337621952926e-06
gTSS-2607864	CP006471	gTSS	-	2607864	M744_RS12905	382	451.5	376	35.5	76.5	155.5	196.5	289	142.5	-0.915283797905815	0.00467608820443325	-0.191198991075472	0.576381972577464	-0.4413314045705	0.260823025726176
gTSS-2608128	CP006471	gTSS	-	2608128	M744_RS12905	646	262.5	318	40	59	124	131.5	241	167.5	-0.533769626573782	0.140730025392657	-0.128422106539808	0.744664791986683	0.0736565079665519	0.893704985370177
gTSS-2608576	CP006471	gTSS	-	2608576	M744_RS12910	52	52043	49798	3726	7387	9184	10681	10008	11227	-1.21978577693989	0.000122317657044439	-1.30607200042177	5.96367610064952e-05	-1.54137490268944	1.61754984216461e-05
gTSS+1557874	CP006471	gTSS	+	1557874	M744_RS07945	108	3025	6270	20	21	2600	3018	415	326	-5.78509995129372	1.81065173735904e-48	0.323345284913673	0.376986524525884	-3.03187779969217	3.06291035553019e-18
gTSS+2054473	CP006471	gTSS	+	2054473	M744_RS10260	27	174206	149906	30912	36785	70218	83346	126169	79748	-0.208784075145768	0.377324809269452	-0.0270975353447817	0.92164286886824	-0.0863623765069028	0.814473884661953
gTSS+2054311	CP006471	gTSS	+	2054311	M744_RS10260	189	4537	3956	5690	8367	317	398	12599	3815	2.74622350194122	3.11019221476071e-32	-2.52460130056284	1.92625049936237e-25	1.33063098152638	3.7941538643211e-07
gTSS+2054143	CP006471	gTSS	+	2054143	M744_RS10260	357	511	585	131	196	163	195	376	171	0.27080740893563	0.320014022620221	-0.566039972855708	0.0390791992011817	-0.522365288077983	0.107151294634589
gTSS-344322	CP006471	gTSS	-	344322	M744_RS01835	44	31672	32108	7782	11639	26890	36569	25479	12212	0.300849128910252	0.107627239179191	1.03122812801325	2.78840478806987e-08	-0.265466783840344	0.27338259714306
gTSS-1491583	CP006471	gTSS	-	1491583	M744_RS13725	63	190280	128496	10245	16787	109905	118053	260884	110772	-1.5554600621923	8.78184899078001e-12	0.576037112360652	0.016613469065112	0.68459498415988	0.0126663935263774
gTSS-123169	CP006471	gTSS	-	123169	M744_RS13625	40	27403	23524	904	1483	7518	10346	15280	9668	-2.41128932733166	9.29987267488303e-29	-0.473321950298723	0.0395971294870341	-0.461438323068478	0.0910471036482373
gTSS+344332	CP006471	gTSS	+	344332	M744_RS01840	45	10328	9351	4445	6125	5659	7601	6887	3926	1.13192722884944	1.66335483673788e-08	0.470363319449629	0.0263752370947171	-0.324434986971303	0.219701256816727
gTSS-278146	CP006471	gTSS	-	278146	M744_RS01480	202	17611	12403	232	328	5118	6308	11362	6731	-3.71959412795199	2.06574036680893e-56	-0.345360653841066	0.164718006573717	-0.17932902895944	0.595977583446578
gTSS+2569545	CP006471	gTSS	+	2569545	M744_RS12690	66	1339	1549	87	86	577	782	556	497	-1.99743146195648	8.19623927109016e-10	-0.0489528038073454	0.897471384720123	-0.801978307814462	0.0342605117259794
gTSS+1309146	CP006471	gTSS	+	1309146	M744_RS06740	96	48043	36566	2318	2809	17116	22183	26195	18410	-1.99679401097772	4.42361044431191e-16	-0.0628484092898719	0.832390603633964	-0.326523545675315	0.329930087169346
gTSS+1183704	CP006471	gTSS	+	1183704	M744_RS06100	629	364	369	66	83	172	233	373	203	-0.264780218924995	0.390434607068178	0.183725625835982	0.566190764415366	0.175034343734835	0.676831122903831
gTSS+1179519	CP006471	gTSS	+	1179519	M744_RS06070	32	80414	64061	5318	8254	21390	26824	49969	28240	-1.40040022961614	8.45176660728447e-12	-0.53717652782851	0.0128647428461883	-0.347378458870828	0.19518997025949
gTSS+1179436	CP006471	gTSS	+	1179436	M744_RS06070	115	1844	1711	64	88	312	441	1744	981	-2.52387084286362	1.15460579716677e-23	-1.20261669363461	3.16372950606045e-07	0.151062464098048	0.65586077900266
gTSS-1231065	CP006471	gTSS	-	1231065	M744_RS06335	40	2694	2864	201	315	695	1105	1265	909	-1.41907218205359	4.62097032412018e-08	-0.600561067733976	0.0248346819139397	-0.755657039123906	0.0129782779853878
gTSS-1231446	CP006471	gTSS	-	1231446	M744_RS06335	421	246	192	55	94	62	69	356	129	0.446561019079738	0.202623360998428	-0.687980020287244	0.0575172242535894	0.576532110639853	0.168246481144741
gTSS-1761009	CP006471	gTSS	-	1761009	M744_RS08875	0	1065	921	136	211	902	1262	1400	568	-0.504510459640415	0.0343310794707563	1.16076944041215	3.05584463306838e-07	0.43954894819708	0.120535826876655
gTSS+745579	CP006471	gTSS	+	745579	M744_RS03900	249	374	434	233	353	117	171	379	246	1.55067402747393	9.64066920840299e-09	-0.453957785562184	0.129091527213651	0.195086267794039	0.626960871065916
gTSS+742806	CP006471	gTSS	+	742806	M744_RS03885	32	20042	16051	263	333	57761	69306	11911	1484	-3.87911499604627	4.56632621631512e-10	2.8656608719556	7.0117976420768e-06	-1.21772231203631	0.12436883006507
gTSS+742700	CP006471	gTSS	+	742700	M744_RS03885	138	418	285	46	83	1807	2341	448	19	-0.454934964918464	0.690443094471359	3.60465393203676	0.0010358804447923	-0.478584654927878	0.778414435247192
gTSS+781640	CP006471	gTSS	+	781640	M744_RS04060	33	3568	1808	37	57	27442	34820	1673	1129	-3.82252896083221	1.02178213457977e-31	4.58020283505092	3.76010481878062e-56	-0.354506894442972	0.382186377859633
gTSS+781647	CP006471	gTSS	+	781647	M744_RS04060	26	563	316	5	12	3690	4010	153	182	-3.6957643031363	3.27333844536393e-13	4.19017317793196	1.64906773659836e-31	-0.675763678658929	0.152699475378873
gTSS+781540	CP006471	gTSS	+	781540	M744_RS04060	133	132	258	16	22	356	528	116	50	-1.33951058797335	0.00162875685192548	2.21054051017492	4.51750722674661e-10	-0.763867730957182	0.0983449451099797
gTSS+253942	CP006471	gTSS	+	253942	M744_RS01375	22	9157	7016	962	1604	11681	16334	9839	4456	-0.654022702926974	0.00203324547073266	1.8296620605445	2.73746094992949e-18	0.301458635632397	0.277228184355226
gTSS-2330462	CP006471	gTSS	-	2330462	M744_RS11515	19	5940	4580	138	214	8254	11380	5050	2415	-2.88858849881973	1.6453707471593e-39	1.93844491380034	1.82538459690508e-20	-0.00131543347681577	0.997551476511384
gTSS+2331833	CP006471	gTSS	+	2331833	M744_RS11525	52	896	858	40	49	2615	3782	581	349	-2.27017827450128	1.05100558901122e-16	2.90038932053625	1.88823672316756e-37	-0.367582834654836	0.228545815910931
gTSS-137855	CP006471	gTSS	-	137855	M744_RS00725	40	184	176	10	14	265	416	191	105	-1.88829996595778	1.03709234247204e-05	1.94761490792061	3.97790126586785e-10	0.240653243201131	0.60328427465315
gTSS-563785	CP006471	gTSS	-	563785	M744_RS02960	51	1363	1656	221	318	576	861	759	520	-0.465073176865969	0.0817211518221764	-0.0403534938480996	0.897683412920968	-0.655660952852308	0.03657066479326
gTSS-564469	CP006471	gTSS	-	564469	M744_RS02960	735	263	149	46	69	302	267	246	138	0.176301006796996	0.651702268889564	1.54048314733955	1.28361837540084e-05	0.430428052863753	0.367323940438551
gTSS-1783390	CP006471	gTSS	-	1783390	M744_RS08995	331	593	653	37	45	616	673	639	302	-1.89463601375407	6.15284802982236e-11	1.10509016944167	1.00411649072239e-05	0.0841963075184228	0.834729241666604
gTSS-566176	CP006471	gTSS	-	566176	M744_RS02965	24	1586	1487	226	477	1692	2331	1100	703	-0.155650978454825	0.557110724131767	1.42640061708507	1.02800909016669e-08	-0.20196245654726	0.574626689240032
gTSS-2417314	CP006471	gTSS	-	2417314	M744_RS11895	27	1412	1394	509	899	2050	3058	1244	475	0.998957557874915	6.5883573314278e-06	1.89530546141457	7.97299274629306e-18	-0.268700364085982	0.379422253680622
gTSS+2298109	CP006471	gTSS	+	2298109	M744_RS11360	0	1070	935	426	517	361	422	1593	650	0.956597899406949	3.88695981148766e-05	-0.305414093209886	0.229604532119949	0.61553591229687	0.0270790624952863
gTSS+2243152	CP006471	gTSS	+	2243152	M744_RS11110	126	450	439	6	16	1016	1440	407	262	-3.33920938595188	1.72386169970414e-16	2.50145310046008	3.14483291018808e-22	0.153900246333108	0.703334483294915
gTSS+2264694	CP006471	gTSS	+	2264694	M744_RS11200	41	2020	2268	967	1423	886	1269	2117	973	1.17494948405407	7.18143443279101e-09	0.0417140568253361	0.867676486447817	0.00959541595911824	0.978079377981208
gTSS+2264611	CP006471	gTSS	+	2264611	M744_RS11200	124	56	53	306	375	10	18	120	58	4.68673826384124	2.4176493846731e-52	-0.925370225689192	0.0355274640812971	1.20087233661248	0.00174228611272805
gTSS+468199	CP006471	gTSS	+	468199	M744_RS02480	53	1245	1069	1376	2058	1303	2055	1231	612	2.58631014186361	1.62051071015874e-34	1.56435255967489	4.88531860187075e-13	0.174326909758771	0.580447827045132
gTSS-2593755	CP006471	gTSS	-	2593755	M744_RS12835	120	88	96	357	616	11	13	212	91	4.39955637008862	6.93703491804041e-59	-1.89276201783612	5.60620312630835e-06	1.18887499967283	0.000311753414786865
gTSS-281453	CP006471	gTSS	-	281453	M744_RS01505	118	475	521	185	253	159	242	506	288	0.841971576055456	0.00137821189061658	-0.281314846972973	0.333542444025334	0.20726855913177	0.581100091998779
gTSS+1236614	CP006471	gTSS	+	1236614	M744_RS06370	37	1326	1047	26	46	5454	7653	757	345	-3.03635303659716	3.15553253581708e-28	3.50222902939407	1.01695268421404e-59	-0.625013349555966	0.0189640848612983
gTSS-75345	CP006471	gTSS	-	75345	M744_RS00410	28	508	419	14	22	599	796	309	162	-2.67278761366713	2.72044254023368e-14	1.63088126593769	2.94005199977219e-10	-0.463483168261784	0.170956226750494
gTSS-1210143	CP006471	gTSS	-	1210143	M744_RS06230	156	3698	3026	581	903	1949	2817	2582	1773	-0.168214153220601	0.509667180061832	0.537674538283012	0.0334008827244198	-0.0377916883564761	0.931050379971646
gTSS-849347	CP006471	gTSS	-	849347	M744_RS04375	102	185	224	69	81	176	324	140	116	0.596926765108029	0.114847952557531	1.30506062774819	0.000372138215633963	-0.0553464432874216	0.932788485565419
gTSS+2015121	CP006471	gTSS	+	2015121	M744_RS10000	18	581	444	197	225	49	45	1151	399	0.771867077248493	0.00932105636423672	-2.38426172990695	2.75278639304948e-13	1.01180318549263	0.00267041483554869
gTSS-1213628	CP006471	gTSS	-	1213628	M744_RS06250	60	2203	2359	1610	2572	1966	2502	1378	666	1.88132676536761	7.29664563084214e-23	1.0139216657755	2.72769317718784e-07	-0.663369071540289	0.00389002601416858
gTSS-1213766	CP006471	gTSS	-	1213766	M744_RS06250	198	78	91	179	314	23	25	91	31	3.53959081281168	1.53166738838373e-28	-0.765401913742408	0.0590357018743445	-0.0367382263112602	0.954058010675238
gTSS-1784161	CP006471	gTSS	-	1784161	M744_RS09000	671	663	452	94	144	416	389	758	334	-0.213543335418978	0.486678748684203	0.599744003931919	0.0421262806839291	0.443483752871372	0.22613499195226
gTSS-1783828	CP006471	gTSS	-	1783828	M744_RS09000	338	209	170	90	154	123	102	451	162	1.36519992155327	3.31597843868034e-05	0.322601050861455	0.37853988631845	1.11989813759583	0.00288067403577729
gTSS-2585082	CP006471	gTSS	-	2585082	M744_RS12780	111	22982	25373	79682	152490	107302	114941	22755	9278	4.24402846944246	1.86920639312376e-91	3.25891274852328	1.656942031987e-53	-0.142722642926843	0.655425563315581
gTSS-2585185	CP006471	gTSS	-	2585185	M744_RS12780	214	95	173	328	532	22	40	85	48	3.68567465148538	8.32373756655066e-31	-1.08576074064452	0.00508296811354875	-0.489322346401567	0.29023993940879
gTSS+1196615	CP006471	gTSS	+	1196615	M744_RS06155	123	46134	35902	1542	2202	63110	75453	23600	13304	-2.42985552880831	2.32581296705917e-31	1.80646418173983	1.29846818045049e-17	-0.615124553222166	0.0146209657173749
gTSS+2478577	CP006471	gTSS	+	2478577	M744_RS12200	233	1626	1882	65	105	4835	6856	693	442	-2.35889164453569	7.27787305852568e-21	2.77131577109801	2.59839922881944e-34	-1.06456496967987	5.25561647671688e-05
gTSS+226554	CP006471	gTSS	+	226554	M744_RS01210	16	2394	2751	385	480	1461	2140	1791	875	-0.53245246309532	0.0175313636232538	0.517415446785855	0.023088037899879	-0.450858141926898	0.0996656529823938
gTSS+226275	CP006471	gTSS	+	226275	M744_RS01210	295	213	211	74	155	20	24	352	129	1.08803404395228	0.00111442557559479	-2.2216835909465	1.75600405969405e-08	0.613303192654008	0.139633131483686
gTSS+945577	CP006471	gTSS	+	945577	M744_RS04870	663	128	83	3	10	485	466	126	45	-2.02806440150901	0.00017433354178062	3.24042609183924	7.69819820268563e-21	0.1318927828068	0.824109262377327
gTSS+946217	CP006471	gTSS	+	946217	M744_RS04870	23	108	84	12	10	185	319	121	39	-1.07540303669926	0.0306662613259876	2.4134821460828	4.11269804026688e-10	0.150845965739168	0.815078737593213
gTSS+63919	CP006471	gTSS	+	63919	M744_RS00355	86	208	386	213	427	63	79	136	93	2.08281082329718	7.96510718901023e-10	-1.02111926766943	0.00623397950373681	-0.803878497039225	0.0643231988484935
