tss_id	replicon	type	strand	position	source_locus_tag	source_start_distance_nt	mapping_status	mapping_reason	mapped_locus_tag	dark_log2fc	dark_padj	high_light_log2fc	high_light_padj	high_temperature_log2fc	high_temperature_padj	control_1	control_2	dark_1	dark_2	high_light_1	high_light_2	high_temperature_1	high_temperature_2
aTSS-693769	CP006471	aTSS	-	693769	M744_RS03655	419	mapped	exact_current_locus_id	M744_RS03655	3.05915005383941	1.19672828210918e-24	-1.33006494052518	0.000207108922067574	1.22548373709474	0.000460745392198172	157	192	261	471	32	35	480	144
aTSS-693484	CP006471	aTSS	-	693484	M744_RS03655	134	mapped	exact_current_locus_id	M744_RS03655	0.720821507402628	0.00989313151932898	-0.668054328760539	0.0228583326214133	-0.15035653686048	0.724452386843003	445	650	180	266	140	196	475	227
aTSS-693590	CP006471	aTSS	-	693590	M744_RS03655	240	mapped	exact_current_locus_id	M744_RS03655	-0.727900968512475	0.048429642250567	-1.09370481976288	0.00267672874061411	0.315177090508967	0.51554220203221	382	298	45	55	70	84	507	145
aTSS-347234	CP006471	aTSS	-	347234	M744_RS01860	293	mapped	exact_current_locus_id	M744_RS01860	-0.468435578039153	0.120588238432669	-2.19271587352903	2.34389680259586e-12	0.503281257817807	0.154472520630027	481	441	71	92	48	49	674	278
aTSS-347159	CP006471	aTSS	-	347159	M744_RS01860	218	mapped	exact_current_locus_id	M744_RS01860	-1.91935412275248	0.00635425010696803	3.38281118703529	2.17982597273654e-16	0.432042234526841	0.484946101960457	54	51	1	6	174	372	71	31
aTSS+1916771	CP006471	aTSS	+	1916771	M744_RS09555	522	mapped	exact_current_locus_id	M744_RS09555	2.86639030889404	8.57845102183943e-21	-1.79415871275699	5.16171811281331e-06	0.775762009729627	0.0444396680563883	137	144	191	321	20	19	275	88
iTSS-1917226	CP006471	iTSS	-	1917226	M744_RS09555	67	mapped	exact_current_locus_id	M744_RS09555	-0.790234247481243	0.00678980276329154	-0.0127659175423735	0.968479773409489	0.182903532907203	0.645594097936133	556	462	66	77	220	268	585	251
aTSS+1915956	CP006471	aTSS	+	1915956	M744_RS09550	593	mapped	exact_current_locus_id	M744_RS09550	2.92242954192961	9.16261880252014e-30	0.125896771693202	0.696252689248197	0.462844589113169	0.181472938053203	205	232	346	465	93	140	270	149
aTSS+1916358	CP006471	aTSS	+	1916358	M744_RS09550	191	mapped	exact_current_locus_id	M744_RS09550	5.14551137509136	7.1333165623776e-52	-0.264317687002734	0.595389971934323	0.6163211095048859	0.214701162582859	38	40	266	420	19	12	68	21
iTSS-1916067	CP006471	iTSS	-	1916067	M744_RS09550	482	mapped	exact_current_locus_id	M744_RS09550	-2.78563630636286	4.29473209268899e-07	2.04197715669202	7.41250432387322e-09	-0.407430883391704	0.420834063714664	193	137	3	9	292	366	144	44
iTSS+1917367	CP006471	iTSS	+	1917367	M744_RS09560	15	mapped	exact_current_locus_id	M744_RS09560	0.935319590790708	1.63872942157071e-05	-0.776082539609398	0.000648417724799995	-0.322455587361546	0.260901042865681	1134	1165	422	671	269	386	904	413
aTSS+609456	CP006471	aTSS	+	609456	M744_RS03205	615	mapped	exact_current_locus_id	M744_RS03205	3.39377388965203	4.02154970657441e-54	0.0489980123490784	0.859077080122796	-0.383639637662047	0.191995382132096	1045	1283	2174	4002	479	698	821	429
iTSS-609843	CP006471	iTSS	-	609843	M744_RS03205	228	mapped	exact_current_locus_id	M744_RS03205	2.40330666782701	6.83613313467001e-10	-1.1264536364727	0.00770713999146243	-0.995796462170783	0.0422761279168883	228	564	433	596	83	92	125	125
iTSS-609819	CP006471	iTSS	-	609819	M744_RS03205	252	mapped	exact_current_locus_id	M744_RS03205	-2.11707420754121	3.09614380147195e-07	0.619947161883017	0.0754660635651071	0.566259209470412	0.180382419383058	299	263	13	19	141	288	431	176
aTSS+609808	CP006471	aTSS	+	609808	M744_RS03205	263	mapped	exact_current_locus_id	M744_RS03205	-2.20349698056813	1.67592558354773e-08	0.0198243827700026	0.960360467839137	0.01293151077156	0.980519049820019	494	301	20	22	161	232	394	180
aTSS-407224	CP006471	aTSS	-	407224	M744_RS02180	57	mapped	exact_current_locus_id	M744_RS02180	-3.13503843763416	1.81056885257937e-25	-0.0577280213761063	0.857482505745086	-0.029987012264669	0.949556351771973	1961	1239	36	54	665	822	1409	766
aTSS-407373	CP006471	aTSS	-	407373	M744_RS02180	206	mapped	exact_current_locus_id	M744_RS02180	-0.219591742634936	0.544092662282523	1.24814159006689	0.000170583138181329	0.49323922279542	0.248355907936159	378	279	57	82	266	507	543	164
aTSS-407230	CP006471	aTSS	-	407230	M744_RS02180	63	mapped	exact_current_locus_id	M744_RS02180	-2.22800652267576	1.95813906941333e-06	1.75329005807727	1.43346197760482e-07	-0.200248750521113	0.699133633794452	210	151	8	11	279	306	159	68
aTSS-407765	CP006471	aTSS	-	407765	M744_RS02180	598	mapped	exact_current_locus_id	M744_RS02180	-0.743537066510899	0.0475574130226345	-0.152857002189813	0.701991407114084	0.308466941013356	0.520650124812078	254	238	21	54	97	117	321	126
aTSS-412376	CP006471	aTSS	-	412376	M744_RS02210	58	mapped	exact_current_locus_id	M744_RS02210	-0.763732407881579	0.0269563153857887	-0.270188101856244	0.459932733835357	0.000187060568993495	0.999924567696452	381	616	70	71	182	218	428	255
aTSS+613894	CP006471	aTSS	+	613894	M744_RS03225	238	mapped	exact_current_locus_id	M744_RS03225	0.240903310115759	0.459607290174933	-0.0832483086939609	0.818038217470524	1.39824102734468	2.1883043489799e-05	308	266	69	98	100	166	844	291
aTSS+612960	CP006471	aTSS	+	612960	M744_RS03225	1172	mapped	exact_current_locus_id	M744_RS03225	-2.5475772578343	8.85656263991358e-07	1.85959353237834	4.7606686655657e-08	-0.169216319619067	0.759148026434251	184	141	3	11	246	327	151	60
iTSS+1194391	CP006471	iTSS	+	1194391	M744_RS06150	98	mapped	exact_current_locus_id	M744_RS06150	-1.36088488837112	3.3945203789142e-09	0.346957898556825	0.143830305971616	0.22803703989584	0.465324330699316	2381	1823	153	255	1173	1410	2392	1119
aTSS-755549	CP006471	aTSS	-	755549	M744_RS03930	516	mapped	exact_current_locus_id	M744_RS03930	3.07231315961466	3.14373417863516e-29	0.239281575682105	0.470192007520296	0.670574202010417	0.0556005374965831	135	168	262	364	79	94	249	102
aTSS-1452553	CP006471	aTSS	-	1452553	M744_RS07435	622	mapped	exact_current_locus_id	M744_RS07435	-4.21498750422756	1.10686755913936e-09	0.533907641085427	0.154172283540324	0.320237207903932	0.523866414567844	245	204	2	4	122	197	307	110
iTSS-1036246	CP006471	iTSS	-	1036246	M744_RS05415	40	unmapped	source_locus_absent_from_current_cds		-0.0772031679608303	0.814597620438558	0.644818097589923	0.0404148240334171	-0.520368216789336	0.179937499232652	1455	861	213	331	923	792	676	419
aTSS+1527657	CP006471	aTSS	+	1527657	M744_RS07795	844	mapped	exact_current_locus_id	M744_RS07795	-2.67431650560118	9.89356730889152e-20	-0.283717520826442	0.302817859100299	-0.452228162445656	0.158016751868394	993	1010	25	54	330	473	752	313
aTSS+1527379	CP006471	aTSS	+	1527379	M744_RS07795	1122	mapped	exact_current_locus_id	M744_RS07795	-0.127087947241647	0.652875810668876	-0.617929809346761	0.0241814763019758	-0.254879653597732	0.486072539953784	626	561	112	155	174	199	454	241
aTSS+1580628	CP006471	aTSS	+	1580628	M744_RS08055	379	mapped	exact_current_locus_id	M744_RS08055	1.30216660987502	7.32637888650062e-08	-0.420266532169748	0.10795835780329	-0.359032536501227	0.265955258065549	1171	1721	722	1035	473	573	1157	484
aTSS+1580577	CP006471	aTSS	+	1580577	M744_RS08055	430	mapped	exact_current_locus_id	M744_RS08055	-0.698972043837353	0.0600334344147607	1.80954915965341	1.16792542857335e-07	-1.00828852024153	0.0156318541272804	363	303	27	79	481	655	205	52
aTSS-1356782	CP006471	aTSS	-	1356782	M744_RS06955	1161	mapped	exact_current_locus_id	M744_RS06955	6.59781534721256	3.37332697911294e-64	0.386375230371147	0.507104375319648	-0.0689805564037961	0.940387397034681	15	17	282	496	13	7	16	6
aTSS-1356915	CP006471	aTSS	-	1356915	M744_RS06955	1294	mapped	exact_current_locus_id	M744_RS06955	4.58186889688006	3.44730100440492e-42	-0.613385635828412	0.190152274019756	-0.401103236724649	0.481371710200975	40	54	205	360	11	19	32	18
aTSS-1356995	CP006471	aTSS	-	1356995	M744_RS06955	7	mapped	exact_current_locus_id	M744_RS06955	-3.28373028964908	6.14630064416668e-11	1.64457325963304	3.267497974358e-06	-0.94783080383515	0.0288778953884583	222	410	7	9	404	560	132	89
iTSS+1356410	CP006471	iTSS	+	1356410	M744_RS06955	789	mapped	exact_current_locus_id	M744_RS06955	0.4052486316745	0.11585850475827	-0.788258202146523	0.00269667363049	-0.0683496392940109	0.868088976611454	700	643	156	292	166	211	651	277
aTSS+835778	CP006471	aTSS	+	835778	M744_RS04310	830	mapped	exact_current_locus_id	M744_RS04310	-0.306162409054868	0.365725479396784	-1.432903359857	1.73816136567568e-05	-0.556143637864681	0.164320433854247	323	425	59	91	56	79	245	117
aTSS+1418067	CP006471	aTSS	+	1418067	M744_RS07250	639	mapped	exact_current_locus_id	M744_RS07250	0.579627066599518	0.010143110082638	-2.08001830991114	1.00016828105003e-19	0.240964433105781	0.440209997111713	2959	3194	790	1542	344	354	3507	1667
iTSS-1417453	CP006471	iTSS	-	1417453	M744_RS07250	1253	mapped	exact_current_locus_id	M744_RS07250	-0.562188375641872	0.145160969668147	-1.33989073152712	0.00044868969475303	1.14039468262763	0.00398578172881331	234	191	29	42	44	36	502	190
aTSS+1417153	CP006471	aTSS	+	1417153	M744_RS07250	1553	mapped	exact_current_locus_id	M744_RS07250	0.0566781116503674	0.86622520022472	-1.73965774135046	1.47447220147757e-07	-0.111119365122412	0.821738303237791	333	424	80	114	54	55	320	170
iTSS-2657494	CP006471	iTSS	-	2657494	M744_RS13135	1447	mapped	exact_current_locus_id	M744_RS13135	-2.22895751804429	6.88412574797691e-11	-0.46919357334133	0.1205982507036	0.022666051998726	0.963922384605789	452	478	20	29	147	178	439	225
aTSS+950373	CP006471	aTSS	+	950373	M744_RS04895	1795	mapped	exact_current_locus_id	M744_RS04895	-1.74159462754855	9.59353253848427e-05	2.12590351038458	2.3838040500182e-10	-0.516738224251731	0.262833537609773	134	193	11	13	275	425	113	51
iTSS-531742	CP006471	iTSS	-	531742	M744_RS02790	109	mapped	exact_current_locus_id	M744_RS02790	1.51815530108062	4.82250296916413e-08	0.0519243910835619	0.880677544013819	-0.0104764264935699	0.981677704173916	360	544	247	398	182	277	463	191
aTSS+2590281	CP006471	aTSS	+	2590281	M744_RS12820	626	mapped	exact_current_locus_id	M744_RS12820	1.9664707297771	1.19216245716169e-12	-0.460560825102532	0.143444144963923	1.14745548980855	0.000296895476626647	255	241	190	290	65	112	592	221
iTSS-2590262	CP006471	iTSS	-	2590262	M744_RS12820	645	mapped	exact_current_locus_id	M744_RS12820	-0.740480344006458	0.0354965785264955	0.162292743260879	0.669994720954321	0.434959502479057	0.311849918024836	423	291	38	69	137	258	502	203
aTSS+1763040	CP006471	aTSS	+	1763040	M744_RS08885	83	mapped	exact_current_locus_id	M744_RS08885	0.265539300806138	0.308800807622706	-0.723474387254693	0.00555858312808417	-0.1534570599399	0.682084901481901	747	912	184	315	234	249	728	338
iTSS-1762426	CP006471	iTSS	-	1762426	M744_RS08885	697	mapped	exact_current_locus_id	M744_RS08885	-0.683223447877587	0.0184923258723286	0.239396547653528	0.432611522405204	-0.127147166822286	0.768693444892463	555	804	85	124	353	423	555	308
aTSS+1762444	CP006471	aTSS	+	1762444	M744_RS08885	679	mapped	exact_current_locus_id	M744_RS08885	-2.27622362964618	5.01106542783735e-10	0.747575490973616	0.0119057752525045	0.259616948775126	0.529946857974567	407	340	16	22	259	351	479	181
aTSS-1311404	CP006471	aTSS	-	1311404	M744_RS06745	12	mapped	exact_current_locus_id	M744_RS06745	-0.584141216587203	0.0256639733566157	1.76619578236685	2.52830074386728e-13	-0.373657332491217	0.246063759881691	678	641	103	109	955	1221	476	241
aTSS-1309836	CP006471	aTSS	-	1309836	M744_RS06745	96	mapped	exact_current_locus_id	M744_RS06745	0.201469342383385	0.454076006105258	0.926874153414857	0.00028555068713176	0.351828145311028	0.287965046581809	692	654	140	248	597	631	938	340
aTSS-1310687	CP006471	aTSS	-	1310687	M744_RS06745	947	mapped	exact_current_locus_id	M744_RS06745	0.0229094009998179	0.942759772330092	0.714244496962229	0.0136405119234988	-0.148424807525878	0.73358287225949	384	384	66	131	273	337	375	138
aTSS-1310198	CP006471	aTSS	-	1310198	M744_RS06745	458	mapped	exact_current_locus_id	M744_RS06745	-2.54064805993867	2.72173441493653e-12	-0.369368671482203	0.250695289621817	0.0522335639859958	0.919678151140818	520	466	11	32	163	207	532	215
aTSS-461769	CP006471	aTSS	-	461769	M744_RS02440	383	mapped	exact_current_locus_id	M744_RS02440	2.45970588289708	4.64437528685175e-20	-3.43556872802973	4.42694603735167e-21	-0.0317394131510911	0.949556351771973	384	431	401	728	22	14	341	205
aTSS+2526079	CP006471	aTSS	+	2526079	M744_RS12450	190	mapped	exact_current_locus_id	M744_RS12450	1.00630004121038	0.000386717432584134	0.625003242843906	0.0350003519254685	-0.469423648669551	0.202653035588044	1151	845	421	558	761	704	556	398
aTSS-138443	CP006471	aTSS	-	138443	M744_RS00730	668	mapped	exact_current_locus_id	M744_RS00730	-1.06807987214251	4.13837636513277e-05	-0.212944843176431	0.443014522726221	-0.134277187652083	0.726003290731125	891	1199	95	153	393	480	937	428
iTSS+2008594	CP006471	iTSS	+	2008594	M744_RS09960	2074	mapped	exact_current_locus_id	M744_RS09960	2.55820180076079	4.39017879496275e-19	-2.27393956067023	7.22791127144591e-10	0.993421084342826	0.00364323347124389	207	217	235	388	14	29	472	161
iTSS+2008491	CP006471	iTSS	+	2008491	M744_RS09960	1971	mapped	exact_current_locus_id	M744_RS09960	1.38777675570401	6.44077032340215e-05	-2.66598246396558	5.10590259424999e-10	0.728226309717256	0.0893846791573994	216	218	91	199	16	17	427	125
iTSS+1298584	CP006471	iTSS	+	1298584	M744_RS06685	648	mapped	exact_current_locus_id	M744_RS06685	1.98256266277188	7.58403688674094e-23	-1.79923123068731	3.86350119052354e-17	0.659042537833936	0.00623232494801942	2069	1830	1509	2307	244	298	3205	1298
iTSS+1298566	CP006471	iTSS	+	1298566	M744_RS06685	630	mapped	exact_current_locus_id	M744_RS06685	1.09121336835801	7.84676675308523e-05	-1.65566581224315	2.13496413135378e-08	0.927853499374271	0.00372750753868586	737	474	258	378	83	103	1236	467
aTSS-1332635	CP006471	aTSS	-	1332635	M744_RS06850	774	mapped	exact_current_locus_id	M744_RS06850	-2.78374826500742	2.91424093158867e-11	-0.239242101687402	0.54216165298233	-0.595843415158682	0.178854156328072	360	582	8	27	172	215	319	134
aTSS-1332403	CP006471	aTSS	-	1332403	M744_RS06850	542	mapped	exact_current_locus_id	M744_RS06850	-0.85166668398018	0.0125678836109176	-2.07593148158354	2.24608912596696e-09	-0.544338323166212	0.186525344662212	367	510	43	79	44	57	306	130
iTSS-1007339	CP006471	iTSS	-	1007339	M744_RS05240	59	mapped	exact_current_locus_id	M744_RS05240	-2.85436927266425	2.49943968160079e-22	0.883064126759051	0.000441744338328422	-0.294460645328588	0.384038282957741	1178	992	26	49	885	1047	756	453
iTSS+1369466	CP006471	iTSS	+	1369466	M744_RS07045	159	mapped	exact_current_locus_id	M744_RS07045	0.52695000942023	0.0998386483983007	-2.27177987262872	1.22468572997919e-10	-0.0203184441552983	0.970186127932903	376	295	83	161	32	35	336	143
aTSS+466981	CP006471	aTSS	+	466981	M744_RS02465	98	mapped	exact_current_locus_id	M744_RS02465	0.500788258081794	0.0847607842893123	-1.13685872784883	0.000112854840244661	0.723666280440428	0.0353267369058794	1849	1168	381	693	328	328	2848	929
aTSS-368733	CP006471	aTSS	-	368733	M744_RS01975	824	mapped	exact_current_locus_id	M744_RS01975	0.818061557584223	0.000340169634852677	0.467850414336194	0.0494951330895465	0.602890287155605	0.0261193570088852	846	869	287	466	454	709	1275	588
aTSS-369348	CP006471	aTSS	-	369348	M744_RS01975	3	mapped	exact_current_locus_id	M744_RS01975	1.27013620450603	4.39757896271077e-05	-0.833314596117293	0.0137632045920683	0.562528972878571	0.15314411899408	334	217	118	216	65	85	417	174
aTSS+1886911	CP006471	aTSS	+	1886911	M744_RS09425	338	mapped	exact_current_locus_id	M744_RS09425	7.57099982662529	5.97831089871903e-95	-2.16819332722362	0.0126595491233613	0.685567106000193	0.23632641316149	26	11	600	1185	1	3	31	12
aTSS+1886484	CP006471	aTSS	+	1886484	M744_RS09425	765	mapped	exact_current_locus_id	M744_RS09425	1.49871502323633	1.93459945986217e-07	-1.40922001731694	8.40731581595911e-06	0.899977374990204	0.00794351544421227	418	319	194	326	73	59	612	340
aTSS+1886887	CP006471	aTSS	+	1886887	M744_RS09425	362	mapped	exact_current_locus_id	M744_RS09425	-3.01708902839955	3.33566689811599e-07	2.56057888151128	2.23391229570674e-14	0.113435529288726	0.842428534637197	183	115	5	4	358	498	142	81
aTSS-1796601	CP006471	aTSS	-	1796601	M744_RS09060	230	mapped	exact_current_locus_id	M744_RS09060	2.63673516726493	6.0616713499714e-21	-1.2224418618554	9.26546516480145e-05	-0.12716648513495	0.783116106060069	315	469	515	676	72	91	411	132
iTSS+1796611	CP006471	iTSS	+	1796611	M744_RS09060	240	mapped	exact_current_locus_id	M744_RS09060	-1.11108234829281	1.02628929431862e-05	0.336898692649171	0.184200290501329	0.0541784999216079	0.890691114089014	970	931	83	136	505	661	1061	399
aTSS-1218672	CP006471	aTSS	-	1218672	M744_RS06270	1596	mapped	exact_current_locus_id	M744_RS06270	-0.782784191562412	0.00250463377512741	0.196747308330138	0.473795250482803	0.572765443890001	0.0543351854130097	902	797	87	161	399	549	1351	515
aTSS-1218155	CP006471	aTSS	-	1218155	M744_RS06270	1079	mapped	exact_current_locus_id	M744_RS06270	2.91306820639237	6.44629522609528e-18	-1.32344116603008	0.000836941765264463	0.60302711412007	0.178397058890201	170	170	241	398	41	23	311	87
aTSS-1218470	CP006471	aTSS	-	1218470	M744_RS06270	1394	mapped	exact_current_locus_id	M744_RS06270	-1.28924854507338	8.29321861323813e-06	0.0937517812096525	0.76803061769571	-0.570700429608271	0.0884625580464061	756	632	48	95	349	361	445	217
aTSS+1090987	CP006471	aTSS	+	1090987	M744_RS05690	206	mapped	exact_current_locus_id	M744_RS05690	0.702964306093121	0.00251570045847362	-1.74735196619038	6.00637529423064e-13	-0.616170290255996	0.0276569883003864	1052	1189	335	579	151	171	730	323
iTSS-1090678	CP006471	iTSS	-	1090678	M744_RS05690	515	mapped	exact_current_locus_id	M744_RS05690	-2.3034924193572	2.49377749229804e-10	-0.142666467223341	0.67607913273967	-0.105472609574525	0.822911090105078	399	396	15	25	159	189	377	159
iTSS-1092600	CP006471	iTSS	-	1092600	M744_RS05695	443	mapped	exact_current_locus_id	M744_RS05695	0.741932659981974	0.0257902536453136	-0.860302633492864	0.0136774428326008	-0.449599506211986	0.305253025267467	301	492	125	206	112	96	273	137
aTSS-259956	CP006471	aTSS	-	259956	M744_RS01405	661	mapped	exact_current_locus_id	M744_RS01405	5.09876131988487	2.51100356947745e-64	-1.07050833824138	0.0160459214624886	0.167287547539628	0.76104578997799	54	54	396	505	10	15	66	23
aTSS+1885445	CP006471	aTSS	+	1885445	M744_RS09415	31	mapped	exact_current_locus_id	M744_RS09415	2.45887412863875	9.37513405396233e-19	-0.509257974623057	0.114116041378224	0.314300134299324	0.433297819220223	216	201	233	331	74	66	267	110
aTSS+1885212	CP006471	aTSS	+	1885212	M744_RS09415	264	mapped	exact_current_locus_id	M744_RS09415	1.35804600702201	1.04839139076293e-06	-1.29461120340923	2.2013541022266e-05	-0.14967265697204	0.731805647897577	315	390	172	278	58	82	285	157
aTSS+2051904	CP006471	aTSS	+	2051904	M744_RS10240	467	mapped	exact_current_locus_id	M744_RS10240	-0.572938206165953	0.0595025157269139	-0.671562434768468	0.0255630527121872	-0.0919938440070564	0.842205279888983	457	440	54	97	111	164	382	205
iTSS-33878	CP006471	iTSS	-	33878	M744_RS00175	393	mapped	exact_current_locus_id	M744_RS00175	-2.23507622651284	7.53145182711669e-10	-0.587529610958831	0.0652250568661073	0.138467310207544	0.765794698897289	453	372	19	24	113	154	420	217
